,Unnamed: 0,class,address
5275,32007,4.473,/home/sanchit/Desktop/app/Selfie-dataset/images/1516124_543656679088175_239769578_a.jpg
6683,34078,4.573,/home/sanchit/Desktop/app/Selfie-dataset/images/1527627_684463148258850_1684734759_a.jpg
7331,10729,4.172,/home/sanchit/Desktop/app/Selfie-dataset/images/10175293_262045007308840_1078442432_a.jpg
10410,28974,3.958,/home/sanchit/Desktop/app/Selfie-dataset/images/1388798_385432361598952_1836547515_a.jpg
5292,3237,4.292,/home/sanchit/Desktop/app/Selfie-dataset/images/10011180_779940278685886_506955063_a.jpg
5241,18096,4.4,/home/sanchit/Desktop/app/Selfie-dataset/images/10251424_229633867229747_2097914223_a.jpg
1273,7359,5.395,/home/sanchit/Desktop/app/Selfie-dataset/images/10013200_727823910591739_1088501569_a.jpg
10360,15444,3.9939999999999998,/home/sanchit/Desktop/app/Selfie-dataset/images/10246148_1411574112437488_608898623_a.jpg
6233,25055,3.745,/home/sanchit/Desktop/app/Selfie-dataset/images/1168902_1470051773225240_2142781083_a.jpg
11823,165,4.966,/home/sanchit/Desktop/app/Selfie-dataset/images/10004164_292177254273301_1379575882_a.jpg
12622,31935,4.531000000000001,/home/sanchit/Desktop/app/Selfie-dataset/images/1516084_608022672622384_1400596672_a.jpg
11229,42197,4.559,/home/sanchit/Desktop/app/Selfie-dataset/images/926416_576792722418878_505656094_a.jpg
3039,25109,4.556,/home/sanchit/Desktop/app/Selfie-dataset/images/1169991_1403468039926439_1299839307_a.jpg
14247,41114,3.805,/home/sanchit/Desktop/app/Selfie-dataset/images/925470_585795321516950_1199571758_a.jpg
3961,3247,5.005,/home/sanchit/Desktop/app/Selfie-dataset/images/10011183_618354024915298_1319124725_a.jpg
12935,18712,4.944,/home/sanchit/Desktop/app/Selfie-dataset/images/10251473_645279195544491_718189733_a.jpg
9496,31754,4.512,/home/sanchit/Desktop/app/Selfie-dataset/images/1515997_294591840698429_453277441_a.jpg
3771,24340,3.8110000000000004,/home/sanchit/Desktop/app/Selfie-dataset/images/10261280_608294679239336_710690317_a.jpg
198,44614,4.183,/home/sanchit/Desktop/app/Selfie-dataset/images/927924_524818274296294_900090050_a.jpg
7894,28033,3.9760000000000004,/home/sanchit/Desktop/app/Selfie-dataset/images/1172173_453938664709272_803188920_a.jpg
2465,24873,4.5760000000000005,/home/sanchit/Desktop/app/Selfie-dataset/images/1168815_1436709483237762_1944022256_a.jpg
282,29707,4.408,/home/sanchit/Desktop/app/Selfie-dataset/images/1515079_624135381003382_178004163_a.jpg
6501,36799,3.545,/home/sanchit/Desktop/app/Selfie-dataset/images/1736933_761788323855278_913357670_a.jpg
4701,39966,4.246,/home/sanchit/Desktop/app/Selfie-dataset/images/924952_271381509698124_653671201_a.jpg
13506,39837,4.702,/home/sanchit/Desktop/app/Selfie-dataset/images/924347_647874725249157_1557724561_a.jpg
387,38081,3.478,/home/sanchit/Desktop/app/Selfie-dataset/images/1922054_526971537412401_1288180949_a.jpg
15725,725,7.0,/home/sanchit/Desktop/app/img/img_00070362.jpg
7403,22427,3.815,/home/sanchit/Desktop/app/Selfie-dataset/images/10254296_227336137460620_392650673_a.jpg
2619,1963,5.772,/home/sanchit/Desktop/app/Selfie-dataset/images/10009207_744835302214394_1319496462_a.jpg
14976,26819,4.913,/home/sanchit/Desktop/app/Selfie-dataset/images/1171709_1467715720112365_1270734814_a.jpg
9261,3122,5.212999999999999,/home/sanchit/Desktop/app/Selfie-dataset/images/10011160_490687597727087_309621714_a.jpg
14472,22291,5.216,/home/sanchit/Desktop/app/Selfie-dataset/images/10254281_619051938163936_1541297555_a.jpg
5835,43476,5.066,/home/sanchit/Desktop/app/Selfie-dataset/images/927043_772371686129286_1674788468_a.jpg
14715,17374,5.172000000000001,/home/sanchit/Desktop/app/Selfie-dataset/images/10249152_266540556859919_1552129774_a.jpg
12248,25928,4.361000000000001,/home/sanchit/Desktop/app/Selfie-dataset/images/1170504_1409583285973146_1085479655_a.jpg
5280,3873,4.027,/home/sanchit/Desktop/app/Selfie-dataset/images/10011302_297858243703978_1756413313_a.jpg
6479,30204,2.9330000000000003,/home/sanchit/Desktop/app/Selfie-dataset/images/1515197_1429068787341238_94573737_a.jpg
7260,17523,5.02,/home/sanchit/Desktop/app/Selfie-dataset/images/10249164_423058634500702_1863001734_a.jpg
7794,36559,4.302,/home/sanchit/Desktop/app/Selfie-dataset/images/1660916_288640231299923_229109850_a.jpg
7818,30871,4.726,/home/sanchit/Desktop/app/Selfie-dataset/images/1515748_1495521624000421_655046036_a.jpg
11395,3149,4.459,/home/sanchit/Desktop/app/Selfie-dataset/images/10011166_1380147618912519_2098012659_a.jpg
406,12587,3.302,/home/sanchit/Desktop/app/Selfie-dataset/images/10245925_1419773361614791_1152033892_a.jpg
9165,25654,4.154,/home/sanchit/Desktop/app/Selfie-dataset/images/1170384_754176944614882_1795974539_a.jpg
13349,31889,3.56,/home/sanchit/Desktop/app/Selfie-dataset/images/1516060_1389887574625353_1685975780_a.jpg
3461,2726,4.945,/home/sanchit/Desktop/app/Selfie-dataset/images/10009831_247108408807155_1765382615_a.jpg
2965,21387,4.317,/home/sanchit/Desktop/app/Selfie-dataset/images/10254186_652420264806353_507839284_a.jpg
7434,43789,4.178,/home/sanchit/Desktop/app/Selfie-dataset/images/927262_679970575403845_136672064_a.jpg
4583,31807,4.7010000000000005,/home/sanchit/Desktop/app/Selfie-dataset/images/1516012_818185544875398_206085130_a.jpg
8480,4797,5.222,/home/sanchit/Desktop/app/Selfie-dataset/images/10011471_706126829447482_97023720_a.jpg
13431,26020,4.404,/home/sanchit/Desktop/app/Selfie-dataset/images/1170539_314792982001137_1643964060_a.jpg
5850,33743,4.335,/home/sanchit/Desktop/app/Selfie-dataset/images/1527484_1400532800220186_2086450908_a.jpg
2288,6720,2.958,/home/sanchit/Desktop/app/Selfie-dataset/images/10013114_273172766196493_1474404637_a.jpg
3459,22730,3.927,/home/sanchit/Desktop/app/Selfie-dataset/images/10254333_721439251241604_210495300_a.jpg
238,30512,3.932,/home/sanchit/Desktop/app/Selfie-dataset/images/1515263_639138479489625_38147342_a.jpg
13449,6407,4.1610000000000005,/home/sanchit/Desktop/app/Selfie-dataset/images/10013055_1406258512978894_1672204479_a.jpg
11930,31325,4.923,/home/sanchit/Desktop/app/Selfie-dataset/images/1515886_614394215313973_155968533_a.jpg
12496,21099,3.9939999999999998,/home/sanchit/Desktop/app/Selfie-dataset/images/10254157_601345309959846_93875950_a.jpg
2636,41649,4.668,/home/sanchit/Desktop/app/Selfie-dataset/images/925846_561404737306891_2054400487_a.jpg
12063,18439,5.159,/home/sanchit/Desktop/app/Selfie-dataset/images/10251450_279022325596616_1842104311_a.jpg
9740,22158,4.396,/home/sanchit/Desktop/app/Selfie-dataset/images/10254266_295714667251086_1386006353_a.jpg
16702,1702,7.0,/home/sanchit/Desktop/app/img/img_00117225.jpg
13780,22704,4.761,/home/sanchit/Desktop/app/Selfie-dataset/images/10254330_1398815010395806_153179193_a.jpg
11863,21526,4.337,/home/sanchit/Desktop/app/Selfie-dataset/images/10254200_1437385736505822_1892009734_a.jpg
970,9410,4.081,/home/sanchit/Desktop/app/Selfie-dataset/images/10175182_1377907209157345_273062070_a.jpg
15511,511,7.0,/home/sanchit/Desktop/app/img/img_00092653.jpg
12617,21969,4.466,/home/sanchit/Desktop/app/Selfie-dataset/images/10254247_1458833864352395_1119455083_a.jpg
4756,42447,3.173,/home/sanchit/Desktop/app/Selfie-dataset/images/926436_369432686529316_912932944_a.jpg
12628,40069,3.991,/home/sanchit/Desktop/app/Selfie-dataset/images/924961_438459796298213_531841163_a.jpg
304,6912,4.1530000000000005,/home/sanchit/Desktop/app/Selfie-dataset/images/10013136_273550956147933_586420839_a.jpg
6096,5516,4.941,/home/sanchit/Desktop/app/Selfie-dataset/images/10012528_646619418741775_1162255404_a.jpg
11049,12134,3.858,/home/sanchit/Desktop/app/Selfie-dataset/images/10175402_427185617418815_1158927267_a.jpg
8280,35784,3.819,/home/sanchit/Desktop/app/Selfie-dataset/images/1538431_573556772752084_2036907769_a.jpg
814,6608,4.159,/home/sanchit/Desktop/app/Selfie-dataset/images/10013093_1379189505694396_368196063_a.jpg
11681,10025,3.822,/home/sanchit/Desktop/app/Selfie-dataset/images/10175233_244851889033367_1285427300_a.jpg
16006,1006,7.0,/home/sanchit/Desktop/app/img/img_00085045.jpg
2215,35035,4.859,/home/sanchit/Desktop/app/Selfie-dataset/images/1530773_756398897726456_1910997046_a.jpg
1356,19332,5.09,/home/sanchit/Desktop/app/Selfie-dataset/images/10251520_1423169377938253_2136316886_a.jpg
4884,18899,4.607,/home/sanchit/Desktop/app/Selfie-dataset/images/10251488_303638359784012_953746754_a.jpg
6082,9995,3.863,/home/sanchit/Desktop/app/Selfie-dataset/images/10175229_1422646954658392_1209428991_a.jpg
572,8372,4.204,/home/sanchit/Desktop/app/Selfie-dataset/images/10175090_643742295673131_117606443_a.jpg
16178,1178,7.0,/home/sanchit/Desktop/app/img/img_00100893.jpg
7619,36996,4.234,/home/sanchit/Desktop/app/Selfie-dataset/images/1738998_226253367576276_1505960874_a.jpg
5143,17288,4.637,/home/sanchit/Desktop/app/Selfie-dataset/images/10249147_1423745931214306_1785953497_a.jpg
15266,266,7.0,/home/sanchit/Desktop/app/img/img_00046655.jpg
804,27250,4.708,/home/sanchit/Desktop/app/Selfie-dataset/images/1171976_1494611230758469_287669845_a.jpg
1617,9850,4.9319999999999995,/home/sanchit/Desktop/app/Selfie-dataset/images/10175218_315003398651290_1155405796_a.jpg
4609,45635,3.818,/home/sanchit/Desktop/app/Selfie-dataset/images/928506_276535509188764_587760950_a.jpg
13700,2303,4.981,/home/sanchit/Desktop/app/Selfie-dataset/images/10009274_386759138133524_1385462466_a.jpg
3423,15494,4.541,/home/sanchit/Desktop/app/Selfie-dataset/images/10246151_219107911632133_6612526_a.jpg
2793,37590,4.345,/home/sanchit/Desktop/app/Selfie-dataset/images/1799581_1455874947981383_275758089_a.jpg
8497,28580,4.524,/home/sanchit/Desktop/app/Selfie-dataset/images/1209514_685790514817240_246645104_a.jpg
12729,4747,4.075,/home/sanchit/Desktop/app/Selfie-dataset/images/10011464_245759108941167_1456668415_a.jpg
4781,17452,3.576,/home/sanchit/Desktop/app/Selfie-dataset/images/10249158_267949670042610_1801129034_a.jpg
11709,2541,3.806,/home/sanchit/Desktop/app/Selfie-dataset/images/10009745_1411060559158787_493244717_a.jpg
13994,38825,4.3180000000000005,/home/sanchit/Desktop/app/Selfie-dataset/images/1941272_1495330147355597_3800717_a.jpg
9667,24618,5.182,/home/sanchit/Desktop/app/Selfie-dataset/images/10261329_255812481264835_1982486461_a.jpg
7910,5043,4.5760000000000005,/home/sanchit/Desktop/app/Selfie-dataset/images/10011517_556987524419696_1135069409_a.jpg
2635,34561,3.306,/home/sanchit/Desktop/app/Selfie-dataset/images/1527766_690200731021248_1917993350_a.jpg
13015,33910,4.071000000000001,/home/sanchit/Desktop/app/Selfie-dataset/images/1527561_1390663991158359_1910823156_a.jpg
10443,37354,4.419,/home/sanchit/Desktop/app/Selfie-dataset/images/1741481_451711568308670_21270392_a.jpg
6102,43327,4.338,/home/sanchit/Desktop/app/Selfie-dataset/images/927031_698404056865192_1279981494_a.jpg
13745,28886,5.52,/home/sanchit/Desktop/app/Selfie-dataset/images/1209691_237432023115317_2000843890_a.jpg
10436,2113,3.82,/home/sanchit/Desktop/app/Selfie-dataset/images/10009248_838873202796840_438054755_a.jpg
6172,1650,4.665,/home/sanchit/Desktop/app/Selfie-dataset/images/10005721_457907941009102_971590380_a.jpg
12034,44821,3.534,/home/sanchit/Desktop/app/Selfie-dataset/images/927940_1437382379838822_634040499_a.jpg
9507,24104,4.572,/home/sanchit/Desktop/app/Selfie-dataset/images/10261237_706366339405742_1934553949_a.jpg
12669,11240,4.122,/home/sanchit/Desktop/app/Selfie-dataset/images/10175332_265136310334553_1688587387_a.jpg
3926,25038,3.0660000000000003,/home/sanchit/Desktop/app/Selfie-dataset/images/1168890_674341665957267_8718257_a.jpg
120,9621,5.346,/home/sanchit/Desktop/app/Selfie-dataset/images/10175200_237767926414130_1570900995_a.jpg
15896,896,7.0,/home/sanchit/Desktop/app/img/img_00080554.jpg
5554,39059,3.447,/home/sanchit/Desktop/app/Selfie-dataset/images/1963073_282859628557923_617622935_a.jpg
834,29778,3.3930000000000002,/home/sanchit/Desktop/app/Selfie-dataset/images/1515101_260040867512236_1434189698_a.jpg
5606,1992,4.02,/home/sanchit/Desktop/app/Selfie-dataset/images/10009214_646255022078457_1449794206_a.jpg
12510,7292,4.86,/home/sanchit/Desktop/app/Selfie-dataset/images/10013191_274834842678088_520533333_a.jpg
8058,3799,3.889,/home/sanchit/Desktop/app/Selfie-dataset/images/10011289_310792002402159_761074523_a.jpg
1775,31256,4.852,/home/sanchit/Desktop/app/Selfie-dataset/images/1515869_1411806349083658_279605973_a.jpg
1332,7821,3.367,/home/sanchit/Desktop/app/Selfie-dataset/images/10013293_1439923409583912_95867779_a.jpg
2307,1042,3.917,/home/sanchit/Desktop/app/Selfie-dataset/images/10005539_574599632647992_301991673_a.jpg
16125,1125,7.0,/home/sanchit/Desktop/app/img/img_00114310.jpg
2411,3500,4.499,/home/sanchit/Desktop/app/Selfie-dataset/images/10011234_278040559037996_177173964_a.jpg
8810,9881,5.256,/home/sanchit/Desktop/app/Selfie-dataset/images/10175221_238058956395685_1709970324_a.jpg
11747,39857,5.877999999999999,/home/sanchit/Desktop/app/Selfie-dataset/images/924515_1385021398403252_162410131_a.jpg
11755,26063,4.673,/home/sanchit/Desktop/app/Selfie-dataset/images/1170991_1481053018774598_658378003_a.jpg
10020,34907,3.551,/home/sanchit/Desktop/app/Selfie-dataset/images/1530719_657878344248833_1010974741_a.jpg
2689,1435,4.909,/home/sanchit/Desktop/app/Selfie-dataset/images/10005664_255219257983316_1357758908_a.jpg
4485,31102,3.682,/home/sanchit/Desktop/app/Selfie-dataset/images/1515814_473294102772254_1936575687_a.jpg
16572,1572,7.0,/home/sanchit/Desktop/app/img/img_00030818.jpg
8546,5056,4.192,/home/sanchit/Desktop/app/Selfie-dataset/images/10011521_295701590585665_1700034327_a.jpg
8746,18099,4.099,/home/sanchit/Desktop/app/Selfie-dataset/images/10251424_371550582987538_1224874108_a.jpg
14218,37299,4.518,/home/sanchit/Desktop/app/Selfie-dataset/images/1740451_836753846340561_1988127357_a.jpg
1370,39769,4.291,/home/sanchit/Desktop/app/Selfie-dataset/images/924342_389401257868596_214796474_a.jpg
9738,30477,5.322,/home/sanchit/Desktop/app/Selfie-dataset/images/1515256_641650575908740_1509904456_a.jpg
4995,3642,5.019,/home/sanchit/Desktop/app/Selfie-dataset/images/10011256_299045853584420_1644407426_a.jpg
6228,11109,4.484,/home/sanchit/Desktop/app/Selfie-dataset/images/10175320_641942105841137_914925402_a.jpg
8061,33058,4.2219999999999995,/home/sanchit/Desktop/app/Selfie-dataset/images/1516773_1436412619933134_13454179_a.jpg
522,2108,5.039,/home/sanchit/Desktop/app/Selfie-dataset/images/10009248_461050434025458_531220306_a.jpg
2576,37441,3.1180000000000003,/home/sanchit/Desktop/app/Selfie-dataset/images/1742437_1471886079694694_925586891_a.jpg
2486,6716,4.726,/home/sanchit/Desktop/app/Selfie-dataset/images/10013113_640557202664407_230974357_a.jpg
10454,11580,5.497999999999999,/home/sanchit/Desktop/app/Selfie-dataset/images/10175360_1451755735069161_1019243326_a.jpg
6270,15901,4.561,/home/sanchit/Desktop/app/Selfie-dataset/images/10246185_1474304742787394_422927361_a.jpg
16794,1794,7.0,/home/sanchit/Desktop/app/img/img_00119628.jpg
6970,25297,4.904,/home/sanchit/Desktop/app/Selfie-dataset/images/1170086_1460056670893891_1429518129_a.jpg
15820,820,7.0,/home/sanchit/Desktop/app/img/img_00004186.jpg
9950,14812,4.164,/home/sanchit/Desktop/app/Selfie-dataset/images/10246098_1477873085760980_284950890_a.jpg
10964,45212,4.749,/home/sanchit/Desktop/app/Selfie-dataset/images/928244_1480593962152816_2112354992_a.jpg
362,16109,4.381,/home/sanchit/Desktop/app/Selfie-dataset/images/10246202_1467299946834949_1010936807_a.jpg
10759,38719,5.3020000000000005,/home/sanchit/Desktop/app/Selfie-dataset/images/1941209_229924357196245_1652974103_a.jpg
4942,2669,2.997,/home/sanchit/Desktop/app/Selfie-dataset/images/10009801_1397439423866580_1364596402_a.jpg
10979,38395,4.19,/home/sanchit/Desktop/app/Selfie-dataset/images/1941033_660744027326207_1484631080_a.jpg
11231,14795,4.6339999999999995,/home/sanchit/Desktop/app/Selfie-dataset/images/10246096_553110348137311_1843154805_a.jpg
7272,32421,4.083,/home/sanchit/Desktop/app/Selfie-dataset/images/1516422_475673302560047_2140622808_a.jpg
58,40041,4.355,/home/sanchit/Desktop/app/Selfie-dataset/images/924959_1390150767876489_1557633111_a.jpg
12870,13816,3.5069999999999997,/home/sanchit/Desktop/app/Selfie-dataset/images/10246020_1420156261576937_2023816199_a.jpg
15107,107,7.0,/home/sanchit/Desktop/app/img/img_00115681.jpg
4568,45337,3.513,/home/sanchit/Desktop/app/Selfie-dataset/images/928485_580992698675276_309784784_a.jpg
11592,15934,3.455,/home/sanchit/Desktop/app/Selfie-dataset/images/10246188_432756086860956_318612303_a.jpg
11434,38525,4.633,/home/sanchit/Desktop/app/Selfie-dataset/images/1941100_297541983734762_1596104108_a.jpg
2856,6746,4.007,/home/sanchit/Desktop/app/Selfie-dataset/images/10013118_1375266019423207_643816706_a.jpg
5768,17108,4.776,/home/sanchit/Desktop/app/Selfie-dataset/images/10249133_1422281018024537_1171710883_a.jpg
2076,24298,4.128,/home/sanchit/Desktop/app/Selfie-dataset/images/10261273_438402242929059_438000901_a.jpg
12331,13054,4.037,/home/sanchit/Desktop/app/Selfie-dataset/images/10245963_1440982149481131_1674157946_a.jpg
4536,30969,4.95,/home/sanchit/Desktop/app/Selfie-dataset/images/1515775_680185185361560_1332107209_a.jpg
6218,26071,4.463,/home/sanchit/Desktop/app/Selfie-dataset/images/1171001_1421936028065624_834224520_a.jpg
15424,424,7.0,/home/sanchit/Desktop/app/img/img_00001337.jpg
16756,1756,7.0,/home/sanchit/Desktop/app/img/img_00045644.jpg
13156,27638,4.033,/home/sanchit/Desktop/app/Selfie-dataset/images/1172072_578796262228465_489130813_a.jpg
9834,15349,4.314,/home/sanchit/Desktop/app/Selfie-dataset/images/10246141_481927561909177_1919528202_a.jpg
9629,36084,3.93,/home/sanchit/Desktop/app/Selfie-dataset/images/1538603_245524722298762_1521773730_a.jpg
4602,23631,3.78,/home/sanchit/Desktop/app/Selfie-dataset/images/10261151_609964535764765_1913686148_a.jpg
11317,10152,4.52,/home/sanchit/Desktop/app/Selfie-dataset/images/10175245_1482770621937894_22144613_a.jpg
11288,44650,4.131,/home/sanchit/Desktop/app/Selfie-dataset/images/927927_785331971499594_1957595453_a.jpg
3118,26081,4.993,/home/sanchit/Desktop/app/Selfie-dataset/images/1171001_506140619490090_1954158671_a.jpg
5711,28278,4.516,/home/sanchit/Desktop/app/Selfie-dataset/images/1172357_710574202305155_1061607155_a.jpg
13469,45236,3.406,/home/sanchit/Desktop/app/Selfie-dataset/images/928246_748449135187728_2076822574_a.jpg
1869,7454,3.625,/home/sanchit/Desktop/app/Selfie-dataset/images/10013218_1402331280040488_598244538_a.jpg
7637,40876,5.212000000000001,/home/sanchit/Desktop/app/Selfie-dataset/images/925451_289254447906702_445343905_a.jpg
14227,46794,3.793,/home/sanchit/Desktop/app/Selfie-dataset/images/f360cc82991011e3a9af0eddfe5726fc_6.jpg
9635,2302,3.866,/home/sanchit/Desktop/app/Selfie-dataset/images/10009274_291397077691399_1103897384_a.jpg
9404,4874,4.9,/home/sanchit/Desktop/app/Selfie-dataset/images/10011487_517501895022349_2048033430_a.jpg
10324,1890,3.6839999999999997,/home/sanchit/Desktop/app/Selfie-dataset/images/10009189_541667452617135_154234727_a.jpg
8900,11985,5.86,/home/sanchit/Desktop/app/Selfie-dataset/images/10175390_305871462898961_1969517044_a.jpg
379,15891,4.198,/home/sanchit/Desktop/app/Selfie-dataset/images/10246184_1477021632526232_1071721118_a.jpg
16497,1497,7.0,/home/sanchit/Desktop/app/img/img_00056661.jpg
14624,24425,3.5839999999999996,/home/sanchit/Desktop/app/Selfie-dataset/images/10261294_1438618443051240_1613204784_a.jpg
16792,1792,7.0,/home/sanchit/Desktop/app/img/img_00069078.jpg
11560,33487,3.736,/home/sanchit/Desktop/app/Selfie-dataset/images/1516930_610730775688670_793620097_a.jpg
6827,18156,4.185,/home/sanchit/Desktop/app/Selfie-dataset/images/10251428_281404955353037_1127982668_a.jpg
12539,12435,4.263,/home/sanchit/Desktop/app/Selfie-dataset/images/10245912_825804390781502_186060984_a.jpg
7631,41024,4.46,/home/sanchit/Desktop/app/Selfie-dataset/images/925463_618688504886486_2136848351_a.jpg
4482,26578,4.592,/home/sanchit/Desktop/app/Selfie-dataset/images/1171637_317377701746257_836346643_a.jpg
12891,5872,4.974,/home/sanchit/Desktop/app/Selfie-dataset/images/10012607_734705936574448_486547481_a.jpg
10406,9144,5.224,/home/sanchit/Desktop/app/Selfie-dataset/images/10175159_233589370182032_1392003336_a.jpg
8408,4648,4.12,/home/sanchit/Desktop/app/Selfie-dataset/images/10011442_376626525810542_6766355_a.jpg
1389,16014,4.527,/home/sanchit/Desktop/app/Selfie-dataset/images/10246194_1457483364487818_375097317_a.jpg
16113,1113,7.0,/home/sanchit/Desktop/app/img/img_00033656.jpg
13623,32972,4.902,/home/sanchit/Desktop/app/Selfie-dataset/images/1516738_208488759360245_23090994_a.jpg
6489,42995,4.213,/home/sanchit/Desktop/app/Selfie-dataset/images/926741_765790603439456_152711860_a.jpg
6075,15295,5.099,/home/sanchit/Desktop/app/Selfie-dataset/images/10246136_1411288565800688_58507728_a.jpg
1420,13531,3.991,/home/sanchit/Desktop/app/Selfie-dataset/images/10246000_1423506737903989_1217614074_a.jpg
13942,29032,4.2860000000000005,/home/sanchit/Desktop/app/Selfie-dataset/images/1388835_857332364292887_1915167439_a.jpg
9868,42471,4.556,/home/sanchit/Desktop/app/Selfie-dataset/images/926437_836529249694981_40513401_a.jpg
6468,31388,4.125,/home/sanchit/Desktop/app/Selfie-dataset/images/1515902_1487360711475303_1906704351_a.jpg
7626,45360,4.56,/home/sanchit/Desktop/app/Selfie-dataset/images/928487_1428055150778589_1403435299_a.jpg
8332,42134,2.9610000000000003,/home/sanchit/Desktop/app/Selfie-dataset/images/926175_248313902020529_2026953842_a.jpg
4122,19243,5.292999999999999,/home/sanchit/Desktop/app/Selfie-dataset/images/10251514_1451673518402894_361099286_a.jpg
3944,5792,4.138,/home/sanchit/Desktop/app/Selfie-dataset/images/10012587_726200017424418_5456698_a.jpg
8367,38524,4.378,/home/sanchit/Desktop/app/Selfie-dataset/images/1941100_286474898182624_559019190_a.jpg
12632,31970,5.141,/home/sanchit/Desktop/app/Selfie-dataset/images/1516100_816433931719913_1181160161_a.jpg
9807,12772,3.4589999999999996,/home/sanchit/Desktop/app/Selfie-dataset/images/10245941_1437428823163834_1868390418_a.jpg
2320,10151,4.333,/home/sanchit/Desktop/app/Selfie-dataset/images/10175245_1468702276692247_314044211_a.jpg
5552,4458,4.912,/home/sanchit/Desktop/app/Selfie-dataset/images/10011404_1414563132139592_1489331315_a.jpg
665,18309,2.964,/home/sanchit/Desktop/app/Selfie-dataset/images/10251439_379377688871981_404116884_a.jpg
12631,10089,4.409,/home/sanchit/Desktop/app/Selfie-dataset/images/10175238_1422072538051277_138384351_a.jpg
14388,5974,5.19,/home/sanchit/Desktop/app/Selfie-dataset/images/10012980_857068037653177_796182874_a.jpg
9843,7781,4.39,/home/sanchit/Desktop/app/Selfie-dataset/images/10013286_1487418814819318_957409000_a.jpg
12600,10636,4.548,/home/sanchit/Desktop/app/Selfie-dataset/images/10175283_682624771798960_1198169500_a.jpg
16536,1536,7.0,/home/sanchit/Desktop/app/img/img_00034754.jpg
1937,12055,3.819,/home/sanchit/Desktop/app/Selfie-dataset/images/10175395_616562641758793_1092752899_a.jpg
4215,11031,4.379,/home/sanchit/Desktop/app/Selfie-dataset/images/10175315_229956797193001_2008078004_a.jpg
2540,11117,4.374,/home/sanchit/Desktop/app/Selfie-dataset/images/10175321_1482949225252625_913552519_a.jpg
1880,19814,3.736,/home/sanchit/Desktop/app/Selfie-dataset/images/10251554_614382281973958_1112255131_a.jpg
10605,18004,4.584,/home/sanchit/Desktop/app/Selfie-dataset/images/10251416_644691472265423_1545020292_a.jpg
16167,1167,7.0,/home/sanchit/Desktop/app/img/img_00045416.jpg
14516,2953,4.495,/home/sanchit/Desktop/app/Selfie-dataset/images/10009906_475259942602289_893618694_a.jpg
5110,45377,4.364,/home/sanchit/Desktop/app/Selfie-dataset/images/928488_1471791796371128_1326973675_a.jpg
11156,8912,4.487,/home/sanchit/Desktop/app/Selfie-dataset/images/10175138_588490674592139_1826840908_a.jpg
10787,32300,4.815,/home/sanchit/Desktop/app/Selfie-dataset/images/1516344_230422800498692_1810421109_a.jpg
8809,20190,3.492,/home/sanchit/Desktop/app/Selfie-dataset/images/10254065_237191719799954_1929430375_a.jpg
8103,40929,4.119,/home/sanchit/Desktop/app/Selfie-dataset/images/925455_587872377976278_355422082_a.jpg
15933,933,7.0,/home/sanchit/Desktop/app/img/img_00020226.jpg
392,18030,4.373,/home/sanchit/Desktop/app/Selfie-dataset/images/10251418_737047109669211_830783630_a.jpg
16557,1557,7.0,/home/sanchit/Desktop/app/img/img_00091454.jpg
317,38306,4.007,/home/sanchit/Desktop/app/Selfie-dataset/images/1940986_228576503998615_240703517_a.jpg
7046,248,4.3919999999999995,/home/sanchit/Desktop/app/Selfie-dataset/images/10004255_742239655807327_489150420_a.jpg
10009,40377,3.92,/home/sanchit/Desktop/app/Selfie-dataset/images/925218_299174316902535_1772814627_a.jpg
5266,46244,4.67,/home/sanchit/Desktop/app/Selfie-dataset/images/929280_319079731578746_621713089_a.jpg
16891,1891,7.0,/home/sanchit/Desktop/app/img/img_00028114.jpg
10467,1100,4.074,/home/sanchit/Desktop/app/Selfie-dataset/images/10005553_292661650897985_1262124005_a.jpg
13395,3903,4.84,/home/sanchit/Desktop/app/Selfie-dataset/images/10011307_605896916162296_1474140456_a.jpg
12413,15723,4.878,/home/sanchit/Desktop/app/Selfie-dataset/images/10246170_452509804880130_927773342_a.jpg
7222,26532,4.997,/home/sanchit/Desktop/app/Selfie-dataset/images/1171613_497862070317717_782680334_a.jpg
3236,43204,5.444,/home/sanchit/Desktop/app/Selfie-dataset/images/927022_675116949214890_679163048_a.jpg
4330,22252,4.593999999999999,/home/sanchit/Desktop/app/Selfie-dataset/images/10254278_1394521344160298_207009774_a.jpg
11642,36279,4.48,/home/sanchit/Desktop/app/Selfie-dataset/images/1596805_274692189364198_2096325505_a.jpg
11073,21651,4.732,/home/sanchit/Desktop/app/Selfie-dataset/images/10254214_532344040216914_466502532_a.jpg
3998,30471,3.426,/home/sanchit/Desktop/app/Selfie-dataset/images/1515256_280455618781532_277199599_a.jpg
12420,1372,4.848,/home/sanchit/Desktop/app/Selfie-dataset/images/10005646_768829213136478_1549593132_a.jpg
2896,31773,4.314,/home/sanchit/Desktop/app/Selfie-dataset/images/1516000_521719797937507_534967990_a.jpg
9650,5730,4.895,/home/sanchit/Desktop/app/Selfie-dataset/images/10012576_1440454789527867_1120620121_a.jpg
2014,4801,4.375,/home/sanchit/Desktop/app/Selfie-dataset/images/10011474_570114826421111_2124106920_a.jpg
3572,14839,4.643,/home/sanchit/Desktop/app/Selfie-dataset/images/10246100_1457314677837103_1573194929_a.jpg
15410,410,7.0,/home/sanchit/Desktop/app/img/img_00105599.jpg
